n1,k1,p1,a1,n2,k2,p2,a2,d,lat1,lat2,lat1u,lat2u,test_loss_1,test_loss_2,test_loss_3,m_test_loss,s_test_loss,UCL_test_loss,test_acc_1,test_acc_2,test_acc_3,m_test_acc,s_test_acc,LCL_test_acc
32,5,2,relu,8,3,4,relu,0.5,1.0863059,-0.9960051,0.93747976,0.076946919,0.182659492,0.191371024,0.173762813,0.182597776,0.008804268,0.193880899,0.95450002,0.95450002,0.958999991,0.95600001,0.002598059,0.952670463
32,5,2,relu,8,3,4,tanh,0.25,1.3013194,0.2876041,0.969006084,0.658894178,0.173338622,0.169552505,0.164187878,0.169026335,0.004598007,0.174918918,0.955500007,0.952000022,0.953750014,0.953750014,0.001749993,0.951507309
32,5,2,relu,8,3,4,tanh,0.5,1.2293315,-0.8090549,0.960118428,0.124951853,0.186090216,0.21980451,0.196923137,0.200939288,0.01721222,0.222997635,0.951250017,0.944249988,0.950999975,0.948833327,0.003971256,0.943743957
32,5,2,relu,8,5,2,relu,0.25,0.003835175,-0.6475307,0.498182429,0.179498073,0.081273481,0.088635109,0.077143379,0.082350656,0.005821099,0.089810695,0.9745,0.969749987,0.977500021,0.973916669,0.003907808,0.968908612
32,5,2,relu,8,5,2,relu,0.5,0.53469545,-0.4808327,0.770307915,0.248574504,0.082865313,0.078069359,0.084388077,0.08177425,0.00329763,0.086000333,0.9745,0.976499975,0.9745,0.975166658,0.001154686,0.973686869
32,5,2,relu,8,5,2,tanh,0.25,0.643791,0.11669266,0.814354909,0.566491964,0.090408593,0.093164831,0.084195092,0.089256172,0.004594574,0.095144355,0.971000016,0.972750008,0.973749995,0.972500006,0.001391931,0.970716175
32,5,2,relu,8,5,2,tanh,0.5,0.6053326,-0.40843272,0.799437716,0.282313083,0.100731358,0.097051673,0.097230814,0.098337948,0.002074688,0.100996768,0.97025001,0.971000016,0.971249998,0.970833341,0.000520413,0.970166406
32,5,2,relu,8,5,4,relu,0.25,0.023872498,-1.1360784,0.509364304,0.050616578,0.109800935,0.100997388,0.112673596,0.107823973,0.006083974,0.1156209,0.965749979,0.970749974,0.968500018,0.968333324,0.002504162,0.965124111
32,5,2,relu,8,5,4,relu,0.5,0.93333375,-0.83099765,0.904697321,0.118495312,0.148776129,0.134706482,0.133002535,0.138828382,0.008657027,0.149922808,0.959249973,0.963999987,0.961749971,0.961666644,0.002376103,0.958621545
32,5,2,relu,8,5,4,tanh,0.25,1.1059693,0.23812652,0.941021586,0.632820487,0.144005582,0.141341761,0.129046038,0.138131127,0.007979857,0.148357725,0.958000004,0.959249973,0.96450001,0.960583329,0.003449043,0.956163202
32,5,2,relu,8,5,4,tanh,0.5,1.024798,-0.70638305,0.925442324,0.158186191,0.177951068,0.148883045,0.139748588,0.155527567,0.019949176,0.181093465,0.952250004,0.956250012,0.967499971,0.958666662,0.007906992,0.948533444
32,5,2,tanh,8,3,2,relu,0.25,-0.5206076,-0.0930427,0.229524132,0.448623082,0.116925478,0.115002982,0.110866196,0.114264885,0.003096339,0.118233003,0.961749971,0.963999987,0.96875,0.964833319,0.003573644,0.96025351
32,5,2,tanh,8,3,2,relu,0.5,-0.4683261,0.30053702,0.252492363,0.665595958,0.117034465,0.123349063,0.110702477,0.117028668,0.006323295,0.125132297,0.963249981,0.963,0.966250002,0.964166661,0.001808551,0.96184891
32,5,2,tanh,8,3,2,tanh,0.25,-0.015121352,0.55769974,0.487604641,0.786336297,0.13674821,0.151026502,0.134042129,0.140605614,0.009125618,0.152300564,0.957000017,0.954750001,0.958000004,0.956583341,0.001664585,0.954450089
32,5,2,tanh,8,3,2,tanh,0.5,-0.40684462,0.37846637,0.28091983,0.704845562,0.157300904,0.125832438,0.145235911,0.142789751,0.015876204,0.163135925,0.955500007,0.962750018,0.956499994,0.958250006,0.003929068,0.953214704
32,5,2,tanh,8,3,4,relu,0.25,-1.3141123,-0.2414407,0.027603757,0.367255707,0.167164713,0.178605244,0.167788491,0.171186149,0.00643269,0.179429973,0.948000014,0.949750006,0.955500007,0.951083342,0.00392375,0.946054855
32,5,2,tanh,8,3,4,relu,0.5,-1.2598144,0.7535882,0.033760837,0.858943604,0.190873101,0.258715868,0.223886192,0.22449172,0.033925437,0.267968917,0.954750001,0.935750008,0.947250009,0.945916673,0.009569915,0.933652333
32,5,2,tanh,8,3,4,tanh,0.25,0.02072696,1.3694962,0.507609199,0.978950235,0.193133369,0.185381234,0.231604517,0.20337304,0.024754517,0.23509723,0.952000022,0.951250017,0.93900001,0.947416683,0.007298693,0.938063032
32,5,2,tanh,8,3,4,tanh,0.5,-1.0506681,0.98657566,0.066194521,0.921914209,0.222276464,0.208061591,0.199829608,0.210055888,0.011355538,0.224608596,0.937250018,0.944999993,0.944750011,0.942333341,0.004404061,0.93668931
32,5,2,tanh,8,5,2,relu,0.25,-0.62663794,-0.10780765,0.186599574,0.440373347,0.096262529,0.074114785,0.086915761,0.085764358,0.011118675,0.100013514,0.96875,0.973249972,0.975250006,0.972416659,0.003329163,0.968150165
32,5,2,tanh,8,5,2,relu,0.5,-0.60684466,0.39996374,0.19422838,0.715300672,0.08978314,0.09463843,0.092154428,0.092191999,0.002427863,0.095303431,0.972000003,0.970499992,0.967499971,0.969999989,0.002291304,0.967063564
32,5,2,tanh,8,5,2,tanh,0.25,-0.01468515,0.67128456,0.487847977,0.830645275,0.10740979,0.110590309,0.112345181,0.110115093,0.002501778,0.113321251,0.964749992,0.964250028,0.964999974,0.964666665,0.000381854,0.964177299
32,5,2,tanh,8,5,2,tanh,0.5,-0.53756815,0.48287034,0.2223228,0.753940809,0.117638759,0.116784863,0.102937497,0.112453706,0.008252331,0.123029494,0.961250007,0.962249994,0.969250023,0.964250008,0.004358911,0.958663839
32,5,2,tanh,8,5,4,relu,0.25,-1.1022443,-0.1913116,0.05677711,0.394287463,0.150760442,0.129204974,0.125244558,0.135069991,0.013731857,0.152668075,0.953999996,0.960749984,0.966000021,0.96025,0.006015616,0.952540678
32,5,2,tanh,8,5,4,relu,0.5,-1.0476773,0.6671937,0.066771696,0.829154582,0.165712833,0.165652603,0.16202344,0.164462959,0.0021129,0.167170749,0.952750027,0.958249986,0.959749997,0.95691667,0.003685538,0.952193462
32,5,2,tanh,8,5,4,tanh,0.25,0.004853364,1.1461394,0.498750676,0.95172329,0.148833051,0.147407666,0.132765323,0.143002013,0.008893835,0.154399922,0.957249999,0.957750022,0.961749971,0.958916664,0.00246642,0.95575582
32,5,2,tanh,8,5,4,tanh,0.5,-0.9209919,0.8178211,0.094545026,0.878792464,0.186052367,0.159891367,0.160470903,0.168804879,0.014939573,0.187950712,0.95174998,0.955250025,0.957499981,0.954833329,0.00289756,0.951119956
32,5,4,relu,8,3,2,relu,0.25,-0.35962248,-0.5122763,0.303719148,0.234595848,0.124722019,0.139476195,0.127826378,0.130674864,0.007778614,0.140643559,0.965250015,0.957499981,0.964749992,0.962499996,0.004337352,0.956941456
32,5,4,relu,8,3,2,relu,0.5,0.10175523,-0.5386127,0.552679133,0.223217511,0.187401861,0.190967768,0.168346733,0.182238787,0.01216227,0.197825363,0.949249983,0.948249996,0.956499994,0.951333324,0.004502316,0.945563374
32,5,4,relu,8,3,2,tanh,0.25,0.40083528,0.45428625,0.709354017,0.740931731,0.164775178,0.154868945,0.142914414,0.154186179,0.010946364,0.168214509,0.95450002,0.957000017,0.961250007,0.957583348,0.003412592,0.953209935
32,5,4,relu,8,3,2,tanh,0.5,0.60425556,0.00201512,0.79901026,0.502104057,0.184494287,0.157241687,0.149974778,0.163903584,0.018198483,0.187225878,0.950500011,0.954999983,0.95599997,0.953833321,0.002929712,0.950078744
32,5,4,relu,8,3,4,relu,0.25,-0.79916865,-1.1570878,0.12780125,0.047300389,0.474352032,0.487604171,0.545198321,0.502384841,0.037664975,0.550654449,0.889500022,0.899500012,0.883000016,0.890666683,0.008311636,0.880014893
32,5,4,relu,8,3,4,relu,0.5,0.23287809,-1.3255002,0.62398725,0.025858599,0.769312501,1.169232607,0.880743802,0.93976297,0.206389121,1.204261272,0.87650001,0.719749987,0.805999994,0.800749997,0.078506779,0.700139512
32,5,4,relu,8,3,4,tanh,0.25,0.97723496,1.0290085,0.915093133,0.930814636,0.518095374,0.660481215,0.471522421,0.550033003,0.098444734,0.676195006,0.879999995,0.855250001,0.890999973,0.875416656,0.01831039,0.851950948
32,5,4,relu,8,3,4,tanh,0.5,1.3761746,0.07801629,0.976717654,0.544883722,0.674328685,0.718270421,0.598397672,0.663665593,0.060643591,0.741383482,0.840499997,0.825749993,0.888999999,0.851749996,0.033091731,0.809341236
32,5,4,relu,8,5,2,relu,0.25,-0.42462158,-0.61075246,0.27254916,0.193647416,0.11139933,0.102110371,0.131394282,0.114967994,0.014964571,0.134145864,0.96875,0.968249977,0.962249994,0.966416657,0.003617087,0.961781174
32,5,4,relu,8,5,2,relu,0.5,0.11495997,-0.6584487,0.559976236,0.175420225,0.135204703,0.118348889,0.131197974,0.128250522,0.008805976,0.139535835,0.959500015,0.97025001,0.962249994,0.964000006,0.005584577,0.956843082
32,5,4,relu,8,5,2,tanh,0.25,0.4790997,0.54717165,0.745865932,0.781928069,0.114603207,0.103838235,0.118763462,0.112401635,0.007702324,0.12227256,0.966499984,0.971249998,0.964749992,0.967499991,0.003363411,0.963189607
32,5,4,relu,8,5,2,tanh,0.5,0.69486165,0.016213207,0.833111157,0.510112004,0.138863698,0.130500749,0.127265602,0.132210016,0.005984994,0.139880095,0.955749989,0.960749984,0.964999974,0.960499982,0.004630057,0.954566325
32,5,4,relu,8,5,4,relu,0.25,-0.69049835,-0.9754652,0.16321911,0.081468539,0.288111985,0.291546077,0.355370164,0.311676075,0.037879127,0.36022013,0.939499974,0.934499979,0.919499993,0.931166649,0.01040832,0.91782785
32,5,4,relu,8,5,4,relu,0.5,0.19505963,-1.1195452,0.603730134,0.053336499,0.664276898,0.510737896,0.55418092,0.576398571,0.07914401,0.677825701,0.902750015,0.905499995,0.932749987,0.913666666,0.016583741,0.892413747
32,5,4,relu,8,5,4,tanh,0.25,0.81737125,0.902186,0.873150104,0.901942301,0.353589863,0.239540845,0.233173013,0.275434574,0.067759311,0.362271625,0.92750001,0.948750019,0.958000004,0.944750011,0.015638493,0.924708476
32,5,4,relu,8,5,4,tanh,0.5,1.1630465,0.06794247,0.95050509,0.539231779,0.571912348,0.418494582,0.635172009,0.541859646,0.111421051,0.684651468,0.898750007,0.926750004,0.86925,0.898250004,0.028753263,0.861401215
32,5,4,tanh,8,3,2,relu,0.25,-0.40121907,-0.43533826,0.283593488,0.269530647,0.140347943,0.152899936,0.146468043,0.146571974,0.006276642,0.154615814,0.957000017,0.953750014,0.957750022,0.956166684,0.002126229,0.953441813
32,5,4,tanh,8,3,2,relu,0.5,-0.5423046,0.002774327,0.220334104,0.502532309,0.194315046,0.188903227,0.193926111,0.192381461,0.00301851,0.196249838,0.945500016,0.951250017,0.948000014,0.948250016,0.002883141,0.944555121
32,5,4,tanh,8,3,2,tanh,0.25,0.34203792,0.5033647,0.680453359,0.763056277,0.163390309,0.143701106,0.159055218,0.155382211,0.010345744,0.168640815,0.952750027,0.961250007,0.961250007,0.95841668,0.004907466,0.95212751
32,5,4,tanh,8,3,2,tanh,0.5,-0.110246405,0.5719047,0.434795386,0.792204568,0.158486784,0.168807372,0.176990896,0.168095017,0.009272601,0.179978334,0.959249973,0.956250012,0.952750027,0.956083337,0.003253177,0.951914223
32,5,4,tanh,8,3,4,relu,0.25,-0.94971967,-0.9989086,0.087659873,0.076322027,0.597586751,0.614655137,0.471210629,0.561150839,0.078356643,0.661568917,0.856999993,0.863499999,0.894749999,0.871749997,0.020181987,0.84588574
32,5,4,tanh,8,3,4,relu,0.5,-1.3365339,-0.07899667,0.025294851,0.456491321,0.840678751,0.957843006,0.998730779,0.932417512,0.082036289,1.037551246,0.865249991,0.818499982,0.80675,0.830166658,0.030945852,0.790507953
32,5,4,tanh,8,3,4,tanh,0.25,0.7863833,1.2054348,0.863682769,0.960431393,0.497865558,0.465157658,0.577545762,0.513522993,0.057806902,0.587605518,0.890749991,0.902499974,0.863749981,0.885666649,0.019868839,0.860203707
